"state","date","week","iclaimnsa","year","iso2"
"VA",2018-12-22,51,3862,2018,"US"
"VA",2018-12-29,52,3353,2018,"US"
"VA",2019-01-05,1,3229,2019,"US"
"VA",2019-01-12,2,4780,2019,"US"
"VA",2019-01-19,3,3468,2019,"US"
"VA",2019-01-26,4,3513,2019,"US"
"VA",2019-02-02,5,2896,2019,"US"
"VA",2019-02-09,6,2686,2019,"US"
"VA",2019-02-16,7,2308,2019,"US"
"VA",2019-02-23,8,2240,2019,"US"
"VA",2019-03-02,9,2140,2019,"US"
"VA",2019-03-09,10,2445,2019,"US"
"VA",2019-03-16,11,2210,2019,"US"
"VA",2019-03-23,12,2141,2019,"US"
"VA",2019-03-30,13,2074,2019,"US"
"VA",2019-04-06,14,2155,2019,"US"
"VA",2019-04-13,15,2260,2019,"US"
"VA",2019-04-20,16,2231,2019,"US"
"VA",2019-04-27,17,2062,2019,"US"
"VA",2019-05-04,18,2341,2019,"US"
"VA",2019-05-11,19,2481,2019,"US"
"VA",2019-05-18,20,2644,2019,"US"
"VA",2019-05-25,21,2568,2019,"US"
"VA",2019-06-01,22,2388,2019,"US"
"VA",2019-06-08,23,2821,2019,"US"
"VA",2019-06-15,24,2591,2019,"US"
"VA",2019-06-22,25,2450,2019,"US"
"VA",2019-06-29,26,2415,2019,"US"
"VA",2019-07-06,27,2487,2019,"US"
"VA",2019-07-13,28,3183,2019,"US"
"VA",2019-07-20,29,2453,2019,"US"
"VA",2019-07-27,30,2185,2019,"US"
"VA",2019-08-03,31,2517,2019,"US"
"VA",2019-08-10,32,2382,2019,"US"
"VA",2019-08-17,33,2237,2019,"US"
"VA",2019-08-24,34,2054,2019,"US"
"VA",2019-08-31,35,2217,2019,"US"
"VA",2019-09-07,36,2144,2019,"US"
"VA",2019-09-14,37,2236,2019,"US"
"VA",2019-09-21,38,2158,2019,"US"
"VA",2019-09-28,39,2129,2019,"US"
"VA",2019-10-05,40,2340,2019,"US"
"VA",2019-10-12,41,2455,2019,"US"
"VA",2019-10-19,42,2202,2019,"US"
"VA",2019-10-26,43,3871,2019,"US"
"VA",2019-11-02,44,2354,2019,"US"
"VA",2019-11-09,45,2671,2019,"US"
"VA",2019-11-16,46,2327,2019,"US"
"VA",2019-11-23,47,2542,2019,"US"
"VA",2019-11-30,48,1952,2019,"US"
"VA",2019-12-07,49,4284,2019,"US"
"VA",2019-12-14,50,3127,2019,"US"
"VA",2019-12-21,51,3608,2019,"US"
"VA",2019-12-28,52,3305,2019,"US"
"VA",2020-01-04,1,3188,2020,"US"
"VA",2020-01-11,2,3643,2020,"US"
"VA",2020-01-18,3,2831,2020,"US"
"VA",2020-01-25,4,3059,2020,"US"
"VA",2020-02-01,5,2575,2020,"US"
"VA",2020-02-08,6,3097,2020,"US"
"VA",2020-02-15,7,2693,2020,"US"
"VA",2020-02-22,8,2079,2020,"US"
"VA",2020-02-29,9,3267,2020,"US"
"VA",2020-03-07,10,2527,2020,"US"
"VA",2020-03-14,11,2706,2020,"US"
"VA",2020-03-21,12,46277,2020,"US"
"VA",2020-03-28,13,112497,2020,"US"
"VA",2020-04-04,14,147369,2020,"US"
"VA",2020-04-11,15,104619,2020,"US"
"VA",2020-04-18,16,82729,2020,"US"
"VA",2020-04-25,17,72488,2020,"US"
"VA",2020-05-02,18,59631,2020,"US"
"VA",2020-05-09,19,52139,2020,"US"
"VA",2020-05-16,20,44699,2020,"US"
"VA",2020-05-23,21,39242,2020,"US"
"VA",2020-05-30,22,31379,2020,"US"
"VA",2020-06-06,23,29231,2020,"US"
"VA",2020-06-13,24,27186,2020,"US"
"VA",2020-06-20,25,25293,2020,"US"
"VA",2020-06-27,26,31955,2020,"US"
"VA",2020-07-04,27,31825,2020,"US"
"VA",2020-07-11,28,32292,2020,"US"
"VA",2020-07-18,29,37946,2020,"US"
"VA",2020-07-25,30,42966,2020,"US"
"VA",2020-08-01,31,23918,2020,"US"
"VA",2020-08-08,32,13265,2020,"US"
"VA",2020-08-15,33,15151,2020,"US"
"VA",2020-08-22,34,11436,2020,"US"
"VA",2020-08-29,35,10305,2020,"US"
"VA",2020-09-05,36,11135,2020,"US"
"VA",2020-09-12,37,10100,2020,"US"
"VA",2020-09-19,38,10582,2020,"US"
"VA",2020-09-26,39,9377,2020,"US"
"VA",2020-10-03,40,10843,2020,"US"
"VA",2020-10-10,41,9110,2020,"US"
"VA",2020-10-17,42,11365,2020,"US"
"VA",2020-10-24,43,12352,2020,"US"
"VA",2020-10-31,44,10350,2020,"US"
"VA",2020-11-07,45,9909,2020,"US"
"VA",2020-11-14,46,11088,2020,"US"
"VA",2020-11-21,47,12234,2020,"US"
"VA",2020-11-28,48,8606,2020,"US"
"VA",2020-12-05,49,16654,2020,"US"
"VA",2020-12-12,50,14509,2020,"US"
"VA",2020-12-19,51,14640,2020,"US"
"VA",2020-12-26,52,11890,2020,"US"
"VA",2021-01-02,1,19530,2021,"US"
"VA",2021-01-09,2,28227,2021,"US"
"VA",2021-01-16,3,21073,2021,"US"
"VA",2021-01-23,4,18312,2021,"US"
"VA",2021-01-30,5,18177,2021,"US"
"VA",2021-02-06,6,14203,2021,"US"
"VA",2021-02-13,7,14901,2021,"US"
"VA",2021-02-20,8,11944,2021,"US"
"VA",2021-02-27,9,12155,2021,"US"
"VA",2021-03-06,10,13736,2021,"US"
"VA",2021-03-13,11,15525,2021,"US"
"VA",2021-03-20,12,17560,2021,"US"
"VA",2021-03-27,13,28244,2021,"US"
"VA",2021-04-03,14,28526,2021,"US"
"VA",2021-04-10,15,5034,2021,"US"
"VA",2021-04-17,16,13751,2021,"US"
"VA",2021-04-24,17,37356,2021,"US"
"VA",2021-05-01,18,12231,2021,"US"
"VA",2021-05-08,19,11270,2021,"US"
"VA",2021-05-15,20,10642,2021,"US"
"VA",2021-05-22,21,9843,2021,"US"
"VA",2021-05-29,22,8090,2021,"US"
"VA",2021-06-05,23,7210,2021,"US"
"VA",2021-06-12,24,7849,2021,"US"
"VA",2021-06-19,25,6905,2021,"US"
"VA",2021-06-26,26,8196,2021,"US"
"VA",2021-07-03,27,6825,2021,"US"
"VA",2021-07-10,28,5952,2021,"US"
"VA",2021-07-17,29,6304,2021,"US"
"VA",2021-07-24,30,6178,2021,"US"
"VA",2021-07-31,31,6029,2021,"US"
"VA",2021-08-07,32,10226,2021,"US"
"VA",2021-08-14,33,16593,2021,"US"
"VA",2021-08-21,34,11923,2021,"US"
"VA",2021-08-28,35,7777,2021,"US"
"VA",2021-09-04,36,6179,2021,"US"
"VA",2021-09-11,37,3822,2021,"US"
"VA",2021-09-18,38,15962,2021,"US"
"VA",2021-09-25,39,8717,2021,"US"
"VA",2021-10-02,40,9360,2021,"US"
"VA",2021-10-09,41,9347,2021,"US"
"VA",2021-10-16,42,1967,2021,"US"
"VA",2021-10-23,43,2570,2021,"US"
"VA",2021-10-30,44,1088,2021,"US"
"VA",2021-11-06,45,1290,2021,"US"
"VA",2021-11-13,46,391,2021,"US"
"VA",2021-11-20,47,13094,2021,"US"
"VA",2021-11-27,48,6546,2021,"US"
"VA",2021-12-04,49,3450,2021,"US"
"VA",2021-12-11,50,3310,2021,"US"
"VA",2021-12-18,51,3387,2021,"US"
"VA",2021-12-25,52,1204,2021,"US"
"VA",2022-01-01,1,1813,2022,"US"
"VA",2022-01-08,2,2443,2022,"US"
"VA",2022-01-15,3,2849,2022,"US"
"VA",2022-01-22,4,1940,2022,"US"
"VA",2022-01-29,5,2157,2022,"US"
"VA",2022-02-05,6,1995,2022,"US"
"VA",2022-02-12,7,1973,2022,"US"
"VA",2022-02-19,8,1610,2022,"US"
"VA",2022-02-26,9,1418,2022,"US"
"VA",2022-03-05,10,1829,2022,"US"
"VA",2022-03-12,11,1854,2022,"US"
"VA",2022-03-19,12,1546,2022,"US"
"VA",2022-03-26,13,1627,2022,"US"
"VA",2022-04-02,14,1838,2022,"US"
"VA",2022-04-09,15,1933,2022,"US"
"VA",2022-04-16,16,1861,2022,"US"
"VA",2022-04-23,17,1845,2022,"US"
"VA",2022-04-30,18,1932,2022,"US"
"VA",2022-05-07,19,1370,2022,"US"
"VA",2022-05-14,20,1301,2022,"US"
"VA",2022-05-21,21,1206,2022,"US"
"VA",2022-05-28,22,1376,2022,"US"
"VA",2022-06-04,23,1131,2022,"US"
"VA",2022-06-11,24,1498,2022,"US"
"VA",2022-06-18,25,2003,2022,"US"
"VA",2022-06-25,26,1554,2022,"US"
"VA",2022-07-02,27,827,2022,"US"
"VA",2022-07-09,28,1710,2022,"US"
"VA",2022-07-16,29,2066,2022,"US"
"VA",2022-07-23,30,2349,2022,"US"
"VA",2022-07-30,31,2363,2022,"US"
"VA",2022-08-06,32,2579,2022,"US"
"VA",2022-08-13,33,2983,2022,"US"
"VA",2022-08-20,34,2814,2022,"US"
"VA",2022-08-27,35,2205,2022,"US"
"VA",2022-09-03,36,1895,2022,"US"
"VA",2022-09-10,37,1670,2022,"US"
"VA",2022-09-17,38,1382,2022,"US"
"VA",2022-09-24,39,953,2022,"US"
"VA",2022-10-01,40,610,2022,"US"
"VA",2022-10-08,41,482,2022,"US"
"VA",2022-10-15,42,377,2022,"US"
"VI",1986-02-15,7,67,1986,"US"
"VI",1986-02-22,8,106,1986,"US"
"VI",1986-03-01,9,80,1986,"US"
"VI",1986-03-08,10,218,1986,"US"
"VI",1986-03-15,11,105,1986,"US"
"VI",1986-03-22,12,62,1986,"US"
"VI",1986-03-29,13,35,1986,"US"
"VI",1986-04-05,14,60,1986,"US"
"VI",1986-04-12,15,137,1986,"US"
"VI",1986-04-19,16,64,1986,"US"
"VI",1986-04-26,17,49,1986,"US"
"VI",1986-05-03,18,55,1986,"US"
"VI",1986-05-10,19,65,1986,"US"
"VI",1986-05-17,20,81,1986,"US"
"VI",1986-05-24,21,62,1986,"US"
"VI",1986-05-31,22,48,1986,"US"
"VI",1986-06-07,23,100,1986,"US"
"VI",1986-06-14,24,115,1986,"US"
"VI",1986-06-21,25,95,1986,"US"
"VI",1986-06-28,26,70,1986,"US"
"VI",1986-07-05,27,63,1986,"US"
"VI",1986-07-12,28,134,1986,"US"
"VI",1986-07-19,29,69,1986,"US"
"VI",1986-07-26,30,85,1986,"US"
"VI",1986-08-02,31,78,1986,"US"
"VI",1986-08-09,32,79,1986,"US"
"VI",1986-08-16,33,98,1986,"US"
"VI",1986-08-23,34,119,1986,"US"
"VI",1986-08-30,35,71,1986,"US"
"VI",1986-09-06,36,76,1986,"US"
"VI",1986-09-13,37,47,1986,"US"
"VI",1986-09-20,38,69,1986,"US"
"VI",1986-09-27,39,67,1986,"US"
"VI",1986-10-04,40,58,1986,"US"
"VI",1986-10-11,41,127,1986,"US"
"VI",1986-10-18,42,106,1986,"US"
"VI",1986-10-25,43,71,1986,"US"
"VI",1986-11-01,44,33,1986,"US"
"VI",1986-11-08,45,53,1986,"US"
"VI",1986-11-15,46,62,1986,"US"
"VI",1986-11-22,47,53,1986,"US"
"VI",1986-11-29,48,43,1986,"US"
"VI",1986-12-06,49,71,1986,"US"
"VI",1986-12-13,50,62,1986,"US"
"VI",1986-12-20,51,51,1986,"US"
"VI",1986-12-27,52,40,1986,"US"
"VI",1987-01-03,1,30,1987,"US"
"VI",1987-01-10,2,71,1987,"US"
"VI",1987-01-17,3,107,1987,"US"
"VI",1987-01-24,4,73,1987,"US"
"VI",1987-01-31,5,37,1987,"US"
"VI",1987-02-07,6,71,1987,"US"
"VI",1987-02-14,7,93,1987,"US"
"VI",1987-02-21,8,84,1987,"US"
"VI",1987-02-28,9,63,1987,"US"
"VI",1987-03-07,10,58,1987,"US"
"VI",1987-03-14,11,74,1987,"US"
"VI",1987-03-21,12,53,1987,"US"
"VI",1987-03-28,13,59,1987,"US"
"VI",1987-04-04,14,55,1987,"US"
"VI",1987-04-11,15,98,1987,"US"
"VI",1987-04-18,16,22,1987,"US"
"VI",1987-04-25,17,63,1987,"US"
"VI",1987-05-02,18,45,1987,"US"
"VI",1987-05-09,19,44,1987,"US"
"VI",1987-05-16,20,44,1987,"US"
"VI",1987-05-23,21,42,1987,"US"
"VI",1987-05-30,22,49,1987,"US"
"VI",1987-06-06,23,65,1987,"US"
"VI",1987-06-13,24,48,1987,"US"
"VI",1987-06-20,25,44,1987,"US"
"VI",1987-06-27,26,81,1987,"US"
"VI",1987-07-04,27,54,1987,"US"
"VI",1987-07-11,28,67,1987,"US"
"VI",1987-07-18,29,56,1987,"US"
"VI",1987-07-25,30,48,1987,"US"
"VI",1987-08-01,31,35,1987,"US"
"VI",1987-08-08,32,47,1987,"US"
"VI",1987-08-15,33,47,1987,"US"
"VI",1987-08-22,34,47,1987,"US"
"VI",1987-08-29,35,47,1987,"US"
"VI",1987-09-05,36,59,1987,"US"
"VI",1987-09-12,37,47,1987,"US"
"VI",1987-09-19,38,39,1987,"US"
"VI",1987-09-26,39,40,1987,"US"
"VI",1987-10-03,40,41,1987,"US"
"VI",1987-10-10,41,47,1987,"US"
"VI",1987-10-17,42,25,1987,"US"
"VI",1987-10-24,43,42,1987,"US"
"VI",1987-10-31,44,48,1987,"US"
"VI",1987-11-07,45,43,1987,"US"
"VI",1987-11-14,46,27,1987,"US"
"VI",1987-11-21,47,42,1987,"US"
"VI",1987-11-28,48,20,1987,"US"
"VI",1987-12-05,49,38,1987,"US"
"VI",1987-12-12,50,32,1987,"US"
"VI",1987-12-19,51,38,1987,"US"
"VI",1987-12-26,52,28,1987,"US"
"VI",1988-01-02,1,41,1988,"US"
"VI",1988-01-09,2,52,1988,"US"
"VI",1988-01-16,3,63,1988,"US"
"VI",1988-01-23,4,50,1988,"US"
"VI",1988-01-30,5,32,1988,"US"
"VI",1988-02-06,6,28,1988,"US"
"VI",1988-02-13,7,20,1988,"US"
"VI",1988-02-20,8,30,1988,"US"
"VI",1988-02-27,9,32,1988,"US"
"VI",1988-03-05,10,23,1988,"US"
"VI",1988-03-12,11,28,1988,"US"
"VI",1988-03-19,12,36,1988,"US"
"VI",1988-03-26,13,46,1988,"US"
"VI",1988-04-02,14,29,1988,"US"
"VI",1988-04-09,15,57,1988,"US"
"VI",1988-04-16,16,33,1988,"US"
"VI",1988-04-23,17,55,1988,"US"
"VI",1988-04-30,18,35,1988,"US"
"VI",1988-05-07,19,71,1988,"US"
"VI",1988-05-14,20,52,1988,"US"
"VI",1988-05-21,21,118,1988,"US"
"VI",1988-05-28,22,91,1988,"US"
"VI",1988-06-04,23,65,1988,"US"
"VI",1988-06-11,24,63,1988,"US"
"VI",1988-06-18,25,66,1988,"US"
"VI",1988-06-25,26,151,1988,"US"
"VI",1988-07-02,27,148,1988,"US"
"VI",1988-07-09,28,214,1988,"US"
"VI",1988-07-16,29,146,1988,"US"
"VI",1988-07-23,30,75,1988,"US"
"VI",1988-07-30,31,47,1988,"US"
"VI",1988-08-06,32,62,1988,"US"
"VI",1988-08-13,33,52,1988,"US"
"VI",1988-08-20,34,61,1988,"US"
"VI",1988-08-27,35,109,1988,"US"
"VI",1988-09-03,36,58,1988,"US"
"VI",1988-09-10,37,42,1988,"US"
"VI",1988-09-17,38,38,1988,"US"
"VI",1988-09-24,39,101,1988,"US"
"VI",1988-10-01,40,59,1988,"US"
"VI",1988-10-08,41,68,1988,"US"
"VI",1988-10-15,42,63,1988,"US"
"VI",1988-10-22,43,49,1988,"US"
"VI",1988-10-29,44,46,1988,"US"
"VI",1988-11-05,45,41,1988,"US"
"VI",1988-11-12,46,39,1988,"US"
"VI",1988-11-19,47,36,1988,"US"
"VI",1988-11-26,48,41,1988,"US"
"VI",1988-12-03,49,92,1988,"US"
"VI",1988-12-10,50,84,1988,"US"
"VI",1988-12-17,51,32,1988,"US"
"VI",1988-12-24,52,40,1988,"US"
"VI",1988-12-31,53,61,1988,"US"
"VI",1989-01-07,2,41,1989,"US"
"VI",1989-01-14,3,57,1989,"US"
"VI",1989-01-21,4,47,1989,"US"
"VI",1989-01-28,5,48,1989,"US"
"VI",1989-02-04,6,52,1989,"US"
"VI",1989-02-11,7,47,1989,"US"
"VI",1989-02-18,8,42,1989,"US"
"VI",1989-02-25,9,56,1989,"US"
"VI",1989-03-04,10,46,1989,"US"
"VI",1989-03-11,11,29,1989,"US"
"VI",1989-03-18,12,31,1989,"US"
"VI",1989-03-25,13,31,1989,"US"
"VI",1989-04-01,14,47,1989,"US"
"VI",1989-04-08,15,75,1989,"US"
"VI",1989-04-15,16,57,1989,"US"
"VI",1989-04-22,17,42,1989,"US"
"VI",1989-04-29,18,36,1989,"US"
"VI",1989-05-06,19,51,1989,"US"
"VI",1989-05-13,20,60,1989,"US"
"VI",1989-05-20,21,68,1989,"US"
"VI",1989-05-27,22,60,1989,"US"
"VI",1989-06-03,23,57,1989,"US"
"VI",1989-06-10,24,54,1989,"US"
"VI",1989-06-17,25,49,1989,"US"
"VI",1989-06-24,26,74,1989,"US"
"VI",1989-07-01,27,78,1989,"US"
"VI",1989-07-08,28,46,1989,"US"
"VI",1989-07-15,29,69,1989,"US"
"VI",1989-07-22,30,62,1989,"US"
"VI",1989-07-29,31,50,1989,"US"
"VI",1989-08-05,32,39,1989,"US"
"VI",1989-08-12,33,44,1989,"US"
"VI",1989-08-19,34,47,1989,"US"
"VI",1989-08-26,35,44,1989,"US"
"VI",1989-09-02,36,43,1989,"US"
"VI",1989-09-09,37,42,1989,"US"
"VI",1989-09-16,38,42,1989,"US"
"VI",1989-09-23,39,0,1989,"US"
"VI",1989-09-30,40,75,1989,"US"
"VI",1989-10-07,41,427,1989,"US"
"VI",1989-10-14,42,522,1989,"US"
"VI",1989-10-21,43,739,1989,"US"
"VI",1989-10-28,44,342,1989,"US"
"VI",1989-11-04,45,137,1989,"US"
"VI",1989-11-11,46,40,1989,"US"
"VI",1989-11-18,47,143,1989,"US"
"VI",1989-11-25,48,77,1989,"US"
"VI",1989-12-02,49,68,1989,"US"
"VI",1989-12-09,50,79,1989,"US"
"VI",1989-12-16,51,40,1989,"US"
"VI",1989-12-23,52,40,1989,"US"
"VI",1989-12-30,53,40,1989,"US"
"VI",1990-01-06,1,20,1990,"US"
"VI",1990-01-13,2,21,1990,"US"
"VI",1990-01-20,3,43,1990,"US"
"VI",1990-01-27,4,37,1990,"US"
"VI",1990-02-03,5,35,1990,"US"
"VI",1990-02-10,6,37,1990,"US"
"VI",1990-02-17,7,34,1990,"US"
"VI",1990-02-24,8,37,1990,"US"
"VI",1990-03-03,9,26,1990,"US"
"VI",1990-03-10,10,26,1990,"US"
"VI",1990-03-17,11,40,1990,"US"
"VI",1990-03-24,12,61,1990,"US"
"VI",1990-03-31,13,18,1990,"US"
"VI",1990-04-07,14,43,1990,"US"
"VI",1990-04-14,15,26,1990,"US"
"VI",1990-04-21,16,39,1990,"US"
"VI",1990-04-28,17,24,1990,"US"
"VI",1990-05-05,18,107,1990,"US"
"VI",1990-05-12,19,33,1990,"US"
"VI",1990-05-19,20,57,1990,"US"
"VI",1990-05-26,21,70,1990,"US"
"VI",1990-06-02,22,32,1990,"US"
"VI",1990-06-09,23,42,1990,"US"
"VI",1990-06-16,24,29,1990,"US"
"VI",1990-06-23,25,38,1990,"US"
"VI",1990-06-30,26,48,1990,"US"
"VI",1990-07-07,27,60,1990,"US"
"VI",1990-07-14,28,54,1990,"US"
"VI",1990-07-21,29,49,1990,"US"
"VI",1990-07-28,30,24,1990,"US"
"VI",1990-08-04,31,27,1990,"US"
"VI",1990-08-11,32,33,1990,"US"
"VI",1990-08-18,33,41,1990,"US"
"VI",1990-08-25,34,48,1990,"US"
"VI",1990-09-01,35,32,1990,"US"
"VI",1990-09-08,36,42,1990,"US"
"VI",1990-09-15,37,46,1990,"US"
"VI",1990-09-22,38,47,1990,"US"
"VI",1990-09-29,39,32,1990,"US"
"VI",1990-10-06,40,25,1990,"US"
"VI",1990-10-13,41,39,1990,"US"
"VI",1990-10-20,42,36,1990,"US"
"VI",1990-10-27,43,39,1990,"US"
"VI",1990-11-03,44,39,1990,"US"
"VI",1990-11-10,45,26,1990,"US"
"VI",1990-11-17,46,33,1990,"US"
"VI",1990-11-24,47,30,1990,"US"
"VI",1990-12-01,48,39,1990,"US"
"VI",1990-12-08,49,56,1990,"US"
"VI",1990-12-15,50,43,1990,"US"
"VI",1990-12-22,51,36,1990,"US"
"VI",1990-12-29,52,40,1990,"US"
"VI",1991-01-05,1,12,1991,"US"
"VI",1991-01-12,2,35,1991,"US"
"VI",1991-01-19,3,30,1991,"US"
"VI",1991-01-26,4,14,1991,"US"
"VI",1991-02-02,5,12,1991,"US"
"VI",1991-02-09,6,79,1991,"US"
"VI",1991-02-16,7,54,1991,"US"
"VI",1991-02-23,8,52,1991,"US"
"VI",1991-03-02,9,65,1991,"US"
"VI",1991-03-09,10,65,1991,"US"
"VI",1991-03-16,11,45,1991,"US"
"VI",1991-03-23,12,56,1991,"US"
"VI",1991-03-30,13,33,1991,"US"
"VI",1991-04-06,14,91,1991,"US"
"VI",1991-04-13,15,72,1991,"US"
"VI",1991-04-20,16,61,1991,"US"
"VI",1991-04-27,17,37,1991,"US"
"VI",1991-05-04,18,70,1991,"US"
"VI",1991-05-11,19,54,1991,"US"
"VI",1991-05-18,20,39,1991,"US"
"VI",1991-05-25,21,45,1991,"US"
"VI",1991-06-01,22,47,1991,"US"
"VI",1991-06-08,23,56,1991,"US"
"VI",1991-06-15,24,49,1991,"US"
"VI",1991-06-22,25,134,1991,"US"
"VI",1991-06-29,26,105,1991,"US"
"VI",1991-07-06,27,38,1991,"US"
"VI",1991-07-13,28,92,1991,"US"
"VI",1991-07-20,29,49,1991,"US"
"VI",1991-07-27,30,44,1991,"US"
"VI",1991-08-03,31,107,1991,"US"
"VI",1991-08-10,32,71,1991,"US"
"VI",1991-08-17,33,47,1991,"US"
"VI",1991-08-24,34,47,1991,"US"
"VI",1991-08-31,35,55,1991,"US"
"VI",1991-09-07,36,47,1991,"US"
"VI",1991-09-14,37,58,1991,"US"
"VI",1991-09-21,38,63,1991,"US"
"VI",1991-09-28,39,60,1991,"US"
"VI",1991-10-05,40,80,1991,"US"
"VI",1991-10-12,41,143,1991,"US"
"VI",1991-10-19,42,79,1991,"US"
"VI",1991-10-26,43,146,1991,"US"
"VI",1991-11-02,44,102,1991,"US"
"VI",1991-11-09,45,100,1991,"US"
"VI",1991-11-16,46,58,1991,"US"
"VI",1991-11-23,47,64,1991,"US"
"VI",1991-11-30,48,53,1991,"US"
"VI",1991-12-07,49,66,1991,"US"
"VI",1991-12-14,50,71,1991,"US"
"VI",1991-12-21,51,85,1991,"US"
"VI",1991-12-28,52,32,1991,"US"
"VI",1992-01-04,1,32,1992,"US"
"VI",1992-01-11,2,76,1992,"US"
"VI",1992-01-18,3,50,1992,"US"
"VI",1992-01-25,4,15,1992,"US"
"VI",1992-02-01,5,77,1992,"US"
"VI",1992-02-08,6,46,1992,"US"
"VI",1992-02-15,7,48,1992,"US"
"VI",1992-02-22,8,53,1992,"US"
"VI",1992-02-29,9,54,1992,"US"
"VI",1992-03-07,10,75,1992,"US"
"VI",1992-03-14,11,63,1992,"US"
"VI",1992-03-21,12,59,1992,"US"
"VI",1992-03-28,13,49,1992,"US"
"VI",1992-04-04,14,44,1992,"US"
"VI",1992-04-11,15,112,1992,"US"
"VI",1992-04-18,16,23,1992,"US"
"VI",1992-04-25,17,54,1992,"US"
"VI",1992-05-02,18,35,1992,"US"
"VI",1992-05-09,19,67,1992,"US"
"VI",1992-05-16,20,64,1992,"US"
"VI",1992-05-23,21,56,1992,"US"
"VI",1992-05-30,22,53,1992,"US"
"VI",1992-06-06,23,54,1992,"US"
"VI",1992-06-13,24,49,1992,"US"
"VI",1992-06-20,25,46,1992,"US"
"VI",1992-06-27,26,55,1992,"US"
"VI",1992-07-04,27,48,1992,"US"
"VI",1992-07-11,28,98,1992,"US"
"VI",1992-07-18,29,72,1992,"US"
"VI",1992-07-25,30,58,1992,"US"
"VI",1992-08-01,31,61,1992,"US"
"VI",1992-08-08,32,119,1992,"US"
"VI",1992-08-15,33,392,1992,"US"
"VI",1992-08-22,34,175,1992,"US"
"VI",1992-08-29,35,60,1992,"US"
"VI",1992-09-05,36,56,1992,"US"
"VI",1992-09-12,37,44,1992,"US"
"VI",1992-09-19,38,192,1992,"US"
"VI",1992-09-26,39,82,1992,"US"
"VI",1992-10-03,40,83,1992,"US"
"VI",1992-10-10,41,101,1992,"US"
"VI",1992-10-17,42,101,1992,"US"
"VI",1992-10-24,43,82,1992,"US"
"VI",1992-10-31,44,49,1992,"US"
"VI",1992-11-07,45,38,1992,"US"
"VI",1992-11-14,46,41,1992,"US"
"VI",1992-11-21,47,31,1992,"US"
"VI",1992-11-28,48,41,1992,"US"
"VI",1992-12-05,49,57,1992,"US"
"VI",1992-12-12,50,39,1992,"US"
"VI",1992-12-19,51,27,1992,"US"
"VI",1992-12-26,52,24,1992,"US"
"VI",1993-01-02,1,22,1993,"US"
"VI",1993-01-09,2,21,1993,"US"
"VI",1993-01-16,3,42,1993,"US"
"VI",1993-01-23,4,71,1993,"US"
"VI",1993-01-30,5,59,1993,"US"
"VI",1993-02-06,6,63,1993,"US"
"VI",1993-02-13,7,53,1993,"US"
"VI",1993-02-20,8,42,1993,"US"
"VI",1993-02-27,9,41,1993,"US"
"VI",1993-03-06,10,58,1993,"US"
"VI",1993-03-13,11,47,1993,"US"
"VI",1993-03-20,12,56,1993,"US"
"VI",1993-03-27,13,61,1993,"US"
"VI",1993-04-03,14,59,1993,"US"
"VI",1993-04-10,15,50,1993,"US"
"VI",1993-04-17,16,43,1993,"US"
"VI",1993-04-24,17,43,1993,"US"
"VI",1993-05-01,18,79,1993,"US"
"VI",1993-05-08,19,68,1993,"US"
"VI",1993-05-15,20,66,1993,"US"
"VI",1993-05-22,21,91,1993,"US"
"VI",1993-05-29,22,74,1993,"US"
"VI",1993-06-05,23,63,1993,"US"
"VI",1993-06-12,24,68,1993,"US"
"VI",1993-06-19,25,66,1993,"US"
"VI",1993-06-26,26,90,1993,"US"
"VI",1993-07-03,27,60,1993,"US"
"VI",1993-07-10,28,109,1993,"US"
"VI",1993-07-17,29,102,1993,"US"
"VI",1993-07-24,30,75,1993,"US"
"VI",1993-07-31,31,74,1993,"US"
"VI",1993-08-07,32,98,1993,"US"
"VI",1993-08-14,33,81,1993,"US"
"VI",1993-08-21,34,135,1993,"US"
"VI",1993-08-28,35,75,1993,"US"
"VI",1993-09-04,36,100,1993,"US"
"VI",1993-09-11,37,84,1993,"US"
"VI",1993-09-18,38,181,1993,"US"
"VI",1993-09-25,39,138,1993,"US"
"VI",1993-10-02,40,118,1993,"US"
"VI",1993-10-09,41,206,1993,"US"
"VI",1993-10-16,42,29,1993,"US"
"VI",1993-10-23,43,43,1993,"US"
"VI",1993-10-30,44,141,1993,"US"
"VI",1993-11-06,45,130,1993,"US"
"VI",1993-11-13,46,97,1993,"US"
"VI",1993-11-20,47,93,1993,"US"
"VI",1993-11-27,48,75,1993,"US"
"VI",1993-12-04,49,84,1993,"US"
"VI",1993-12-11,50,145,1993,"US"
"VI",1993-12-18,51,144,1993,"US"
"VI",1993-12-25,52,83,1993,"US"
"VI",1994-01-01,1,104,1994,"US"
"VI",1994-01-08,2,90,1994,"US"
"VI",1994-01-15,3,158,1994,"US"
"VI",1994-01-22,4,70,1994,"US"
"VI",1994-01-29,5,148,1994,"US"
"VI",1994-02-05,6,129,1994,"US"
"VI",1994-02-12,7,182,1994,"US"
"VI",1994-02-19,8,78,1994,"US"
"VI",1994-02-26,9,80,1994,"US"
"VI",1994-03-05,10,101,1994,"US"
"VI",1994-03-12,11,113,1994,"US"
"VI",1994-03-19,12,129,1994,"US"
"VI",1994-03-26,13,84,1994,"US"
"VI",1994-04-02,14,57,1994,"US"
"VI",1994-04-09,15,134,1994,"US"
